구분,일시,미세먼지(PM10),초미세먼지(PM2.5)
강남구,2016-07-30,63,30
강남구,2016-07-31,52,28
강남구,2016-08-01,23,24
강남구,2016-08-02,30,19
강남구,2016-08-03,33,20
강남구,2016-08-04,35,23
강남구,2016-08-05,40,26
강남구,2016-08-06,67,44
강남구,2016-08-07,43,29
강남구,2016-08-08,41,29
강남구,2016-08-09,32,22
강남구,2016-08-10,61,44
강남구,2016-08-11,37,23
강남구,2016-08-12,48,33
강남구,2016-08-13,39,28
강남구,2016-08-14,44,31
강남구,2016-08-15,43,27
강남구,2016-08-16,55,31
강남구,2016-08-17,51,30
강남구,2016-08-18,58,36
강남구,2016-08-19,66,46
강남구,2016-08-20,34,21
강남구,2016-08-21,30,19
강남구,2016-08-22,32,20
강남구,2016-08-23,39,26
강남구,2016-08-24,36,23
강남구,2016-08-25,36,23
강남구,2016-08-26,14,7
강남구,2016-08-27,15,6
강남구,2016-08-28,13,5
강남구,2016-08-29,17,7
강남구,2016-08-30,33,11
강남구,2016-08-31,20,7
강남구,2016-09-01,71,38
강남구,2016-09-02,39,27
강남구,2016-09-03,25,13
강남구,2016-09-04,26,12
강남구,2016-09-05,33,18
강남구,2016-09-06,62,38
강남구,2016-09-07,90,62
강남구,2016-09-08,64,34
강남구,2016-09-09,47,29
강남구,2016-09-10,47,29
강남구,2016-09-11,47,31
강남구,2016-09-12,34,19
강남구,2016-09-13,19,10
강남구,2016-09-14,35,23
강남구,2016-09-15,46,30
강남구,2016-09-16,60,41
강남구,2016-09-17,31,21
강남구,2016-09-18,26,14
강남구,2016-09-19,15,5
강남구,2016-09-20,19,9
강남구,2016-09-21,36,22
강남구,2016-09-22,43,29
강남구,2016-09-23,55,35
강남구,2016-09-24,65,41
강남구,2016-09-25,62,41
강남구,2016-09-26,54,34
강남구,2016-09-27,41,26
강남구,2016-09-28,38,23
강남구,2016-09-29,14,6
강남구,2016-09-30,34,15
강남구,2016-10-01,48,26
강남구,2016-10-02,31,17
강남구,2016-10-03,17,9
강남구,2016-10-04,35,16
강남구,2016-10-05,28,12
강남구,2016-10-06,44,19
강남구,2016-10-07,30,14
강남구,2016-10-08,23,11
강남구,2016-10-09,20,10
강남구,2016-10-10,28,12
강남구,2016-10-11,47,22
강남구,2016-10-12,62,31
강남구,2016-10-13,44,20
강남구,2016-10-14,79,44
강남구,2016-10-15,84,51
강남구,2016-10-16,57,37
강남구,2016-10-17,54,34
강남구,2016-10-18,60,30
강남구,2016-10-19,67,35
강남구,2016-10-20,71,40
강남구,2016-10-21,25,12
강남구,2016-10-22,32,16
강남구,2016-10-23,13,7
강남구,2016-10-24,17,7
강남구,2016-10-25,17,9
강남구,2016-10-26,45,22
강남구,2016-10-27,50,24
강남구,2016-10-28,42,18
강남구,2016-10-29,40,17
강남구,2016-10-30,28,11
강남구,2016-10-31,34,16
강남구,2016-11-01,24,10
강남구,2016-11-02,39,16
강남구,2016-11-03,43,23
강남구,2016-11-04,65,33
강남구,2016-11-05,77,44
강남구,2016-11-06,38,21
강남구,2016-11-07,38,23
강남구,2016-11-08,72,53
강남구,2016-11-09,45,29
강남구,2016-11-10,44,25
강남구,2016-11-11,52,19
강남구,2016-11-12,83,31
강남구,2016-11-13,69,29
강남구,2016-11-14,55,28
강남구,2016-11-15,68,22
강남구,2016-11-16,61,27
강남구,2016-11-17,87,45
강남구,2016-11-18,107,65
강남구,2016-11-19,67,43
강남구,2016-11-20,48,28
강남구,2016-11-21,69,33
강남구,2016-11-22,52,22
강남구,2016-11-23,45,17
강남구,2016-11-24,31,14
강남구,2016-11-25,43,21
강남구,2016-11-26,65,40
강남구,2016-11-27,73,51
강남구,2016-11-28,99,47
강남구,2016-11-29,39,21
강남구,2016-11-30,48,26
강남구,2016-12-01,58,29
강남구,2016-12-02,39,17
강남구,2016-12-03,60,32
강남구,2016-12-04,88,55
강남구,2016-12-05,100,65
강남구,2016-12-06,29,14
강남구,2016-12-07,58,31
강남구,2016-12-08,60,37
강남구,2016-12-09,37,24
강남구,2016-12-10,36,22
강남구,2016-12-11,34,22
강남구,2016-12-12,49,29
강남구,2016-12-13,63,37
강남구,2016-12-14,59,32
강남구,2016-12-15,37,18
강남구,2016-12-16,34,16
강남구,2016-12-17,59,33
강남구,2016-12-18,53,35
강남구,2016-12-19,42,25
강남구,2016-12-20,53,35
강남구,2016-12-21,41,25
강남구,2016-12-22,28,20
강남구,2016-12-23,58,38
강남구,2016-12-24,71,52
강남구,2016-12-25,56,41
강남구,2016-12-26,45,29
강남구,2016-12-27,45,27
강남구,2016-12-28,47,24
강남구,2016-12-29,38,15
강남구,2016-12-30,46,24
강남구,2016-12-31,60,38
강남구,2017-01-01,79,57
강남구,2017-01-02,115,77
강남구,2017-01-03,89,54
강남구,2017-01-04,57,33
강남구,2017-01-05,42,22
강남구,2017-01-06,22,12
강남구,2017-01-07,56,34
강남구,2017-01-08,32,18
강남구,2017-01-09,65,46
강남구,2017-01-10,33,15
강남구,2017-01-11,26,11
강남구,2017-01-12,30,15
강남구,2017-01-13,30,12
강남구,2017-01-14,49,10
강남구,2017-01-15,30,13
강남구,2017-01-16,52,25
강남구,2017-01-17,72,40
강남구,2017-01-18,102,70
강남구,2017-01-19,119,75
강남구,2017-01-20,62,38
강남구,2017-01-21,53,34
강남구,2017-01-22,82,24
강남구,2017-01-23,51,36
강남구,2017-01-24,42,28
강남구,2017-01-25,51,34
강남구,2017-01-26,69,48
강남구,2017-01-27,126,19
강남구,2017-01-28,36,11
강남구,2017-01-29,30,14
강남구,2017-01-30,53,33
강남구,2017-01-31,33,18
강남구,2017-02-01,40,21
강남구,2017-02-02,34,16
강남구,2017-02-03,73,43
