구분,일시,미세먼지(PM10),초미세먼지(PM2.5)
구로구,2016-07-30,42,29
구로구,2016-07-31,42,27
구로구,2016-08-01,32,21
구로구,2016-08-02,26,18
구로구,2016-08-03,36,22
구로구,2016-08-04,44,28
구로구,2016-08-05,52,35
구로구,2016-08-06,71,46
구로구,2016-08-07,39,28
구로구,2016-08-08,46,30
구로구,2016-08-09,35,26
구로구,2016-08-10,68,43
구로구,2016-08-11,38,25
구로구,2016-08-12,49,32
구로구,2016-08-13,40,29
구로구,2016-08-14,39,32
구로구,2016-08-15,40,26
구로구,2016-08-16,56,33
구로구,2016-08-17,59,34
구로구,2016-08-18,64,39
구로구,2016-08-19,78,52
구로구,2016-08-20,44,30
구로구,2016-08-21,32,21
구로구,2016-08-22,34,24
구로구,2016-08-23,34,17
구로구,2016-08-24,43,25
구로구,2016-08-25,32,19
구로구,2016-08-26,16,8
구로구,2016-08-27,15,6
구로구,2016-08-28,12,5
구로구,2016-08-29,19,7
구로구,2016-08-30,35,11
구로구,2016-08-31,22,7
구로구,2016-09-01,63,33
구로구,2016-09-02,33,23
구로구,2016-09-03,22,14
구로구,2016-09-04,24,14
구로구,2016-09-05,35,18
구로구,2016-09-06,62,35
구로구,2016-09-07,80,51
구로구,2016-09-08,51,33
구로구,2016-09-09,48,30
구로구,2016-09-10,48,30
구로구,2016-09-11,43,28
구로구,2016-09-12,34,22
구로구,2016-09-13,23,12
구로구,2016-09-14,36,24
구로구,2016-09-15,44,28
구로구,2016-09-16,57,38
구로구,2016-09-17,28,19
구로구,2016-09-18,25,14
구로구,2016-09-19,13,5
구로구,2016-09-20,32,9
구로구,2016-09-21,35,21
구로구,2016-09-22,42,26
구로구,2016-09-23,58,35
구로구,2016-09-24,66,41
구로구,2016-09-25,55,36
구로구,2016-09-26,48,30
구로구,2016-09-27,39,26
구로구,2016-09-28,34,19
구로구,2016-09-29,17,7
구로구,2016-09-30,32,15
구로구,2016-10-01,50,28
구로구,2016-10-02,31,17
구로구,2016-10-03,16,9
구로구,2016-10-04,33,16
구로구,2016-10-05,27,12
구로구,2016-10-06,39,16
구로구,2016-10-07,29,13
구로구,2016-10-08,21,11
구로구,2016-10-09,19,9
구로구,2016-10-10,28,11
구로구,2016-10-11,47,21
구로구,2016-10-12,59,30
구로구,2016-10-13,45,17
구로구,2016-10-14,74,36
구로구,2016-10-15,85,46
구로구,2016-10-16,61,37
구로구,2016-10-17,55,33
구로구,2016-10-18,62,29
구로구,2016-10-19,70,35
구로구,2016-10-20,72,38
구로구,2016-10-21,26,12
구로구,2016-10-22,32,16
구로구,2016-10-23,14,6
구로구,2016-10-24,17,9
구로구,2016-10-25,17,10
구로구,2016-10-26,45,24
구로구,2016-10-27,49,25
구로구,2016-10-28,39,18
구로구,2016-10-29,36,16
구로구,2016-10-30,28,12
구로구,2016-10-31,29,15
구로구,2016-11-01,23,11
구로구,2016-11-02,33,15
구로구,2016-11-03,39,22
구로구,2016-11-04,61,32
구로구,2016-11-05,76,43
구로구,2016-11-06,40,22
구로구,2016-11-07,37,24
구로구,2016-11-08,64,49
구로구,2016-11-09,40,24
구로구,2016-11-10,43,24
구로구,2016-11-11,51,21
구로구,2016-11-12,80,30
구로구,2016-11-13,65,30
구로구,2016-11-14,55,28
구로구,2016-11-15,61,20
구로구,2016-11-16,56,23
구로구,2016-11-17,70,33
구로구,2016-11-18,94,48
구로구,2016-11-19,57,29
구로구,2016-11-20,42,22
구로구,2016-11-21,64,26
구로구,2016-11-22,43,17
구로구,2016-11-23,37,13
구로구,2016-11-24,27,13
구로구,2016-11-25,38,19
구로구,2016-11-26,60,37
구로구,2016-11-27,69,47
구로구,2016-11-28,87,43
구로구,2016-11-29,41,22
구로구,2016-11-30,51,28
구로구,2016-12-01,49,23
구로구,2016-12-02,37,16
구로구,2016-12-03,55,31
구로구,2016-12-04,87,55
구로구,2016-12-05,90,57
구로구,2016-12-06,28,13
구로구,2016-12-07,49,25
구로구,2016-12-08,45,24
구로구,2016-12-09,36,24
구로구,2016-12-10,34,20
구로구,2016-12-11,33,20
구로구,2016-12-12,46,28
구로구,2016-12-13,67,41
구로구,2016-12-14,55,28
구로구,2016-12-15,34,16
구로구,2016-12-16,32,16
구로구,2016-12-17,62,32
구로구,2016-12-18,42,26
구로구,2016-12-19,44,25
구로구,2016-12-20,62,37
구로구,2016-12-21,46,26
구로구,2016-12-22,32,22
구로구,2016-12-23,58,37
구로구,2016-12-24,74,54
구로구,2016-12-25,65,46
구로구,2016-12-26,65,40
구로구,2016-12-27,44,29
구로구,2016-12-28,44,25
구로구,2016-12-29,36,17
구로구,2016-12-30,41,22
구로구,2016-12-31,61,40
구로구,2017-01-01,79,55
구로구,2017-01-02,114,76
구로구,2017-01-03,80,51
구로구,2017-01-04,59,35
구로구,2017-01-05,41,23
구로구,2017-01-06,20,12
구로구,2017-01-07,54,33
구로구,2017-01-08,31,20
구로구,2017-01-09,64,46
구로구,2017-01-10,32,16
구로구,2017-01-11,25,12
구로구,2017-01-12,33,18
구로구,2017-01-13,29,14
구로구,2017-01-14,49,16
